t,x1,y1,z1
2.38419e+06,-4.10957e+08,-4.30703e+06,0
2.39224e+06,-4.11076e+08,-5.82607e+06,0
2.4003e+06,-4.11044e+08,-7.34424e+06,0
2.40835e+06,-4.10861e+08,-8.86097e+06,0
2.41641e+06,-4.10525e+08,-1.03757e+07,0
2.42446e+06,-4.10038e+08,-1.18878e+07,0
2.43252e+06,-4.09399e+08,-1.33968e+07,0
2.44057e+06,-4.08607e+08,-1.49021e+07,0
2.44862e+06,-4.07662e+08,-1.6403e+07,0
2.45668e+06,-4.06563e+08,-1.78989e+07,0
2.46473e+06,-4.0531e+08,-1.93893e+07,0
2.47279e+06,-4.03901e+08,-2.08734e+07,0
2.48084e+06,-4.02336e+08,-2.23507e+07,0
2.4889e+06,-4.00613e+08,-2.38204e+07,0
2.49695e+06,-3.98732e+08,-2.52819e+07,0
2.50501e+06,-3.9669e+08,-2.67344e+07,0
2.51306e+06,-3.94486e+08,-2.81772e+07,0
2.52112e+06,-3.92119e+08,-2.96094e+07,0
2.52917e+06,-3.89587e+08,-3.10303e+07,0
2.53723e+06,-3.86887e+08,-3.2439e+07,0
2.54528e+06,-3.84017e+08,-3.38347e+07,0
2.55334e+06,-3.80976e+08,-3.52163e+07,0
2.56139e+06,-3.7776e+08,-3.65828e+07,0
2.56945e+06,-3.74367e+08,-3.79333e+07,0
2.5775e+06,-3.70793e+08,-3.92665e+07,0
2.58555e+06,-3.67036e+08,-4.05814e+07,0
2.59361e+06,-3.63091e+08,-4.18766e+07,0
2.60166e+06,-3.58956e+08,-4.31508e+07,0
2.60972e+06,-3.54625e+08,-4.44025e+07,0
2.61777e+06,-3.50095e+08,-4.56302e+07,0
2.62583e+06,-3.4536e+08,-4.68323e+07,0
2.63388e+06,-3.40416e+08,-4.80068e+07,0
2.64194e+06,-3.35256e+08,-4.91519e+07,0
2.64999e+06,-3.29874e+08,-5.02654e+07,0
2.65805e+06,-3.24264e+08,-5.1345e+07,0
2.6661e+06,-3.18419e+08,-5.23881e+07,0
2.67416e+06,-3.12329e+08,-5.33919e+07,0
2.68221e+06,-3.05986e+08,-5.43533e+07,0
2.69027e+06,-2.99381e+08,-5.52689e+07,0
2.69832e+06,-2.92503e+08,-5.61347e+07,0
2.70637e+06,-2.85339e+08,-5.69466e+07,0
2.71443e+06,-2.77877e+08,-5.76995e+07,0
2.72248e+06,-2.70101e+08,-5.8388e+07,0
2.73054e+06,-2.61996e+08,-5.90058e+07,0
2.73859e+06,-2.53541e+08,-5.95456e+07,0
2.74665e+06,-2.44716e+08,-5.99989e+07,0
2.7547e+06,-2.35495e+08,-6.03559e+07,0
2.76276e+06,-2.25852e+08,-6.06048e+07,0
2.77081e+06,-2.15752e+08,-6.07317e+07,0
2.77887e+06,-2.05157e+08,-6.07195e+07,0
2.78692e+06,-1.9402e+08,-6.05473e+07,0
2.79498e+06,-1.82286e+08,-6.01885e+07,0
2.80303e+06,-1.69884e+08,-5.96095e+07,0
2.81109e+06,-1.56728e+08,-5.87656e+07,0
2.81914e+06,-1.42706e+08,-5.75962e+07,0
2.82719e+06,-1.27666e+08,-5.60152e+07,0
2.83525e+06,-1.11402e+08,-5.38939e+07,0
