t,E,p1,p2,p3,L1,L2,L3
1.65121e+07,-2.6513e+33,-1.4149e+11,1.77846e+29,0,0,0,2.66058e+40
1.65202e+07,-2.6513e+33,-1.49137e+11,1.77846e+29,0,0,0,2.66058e+40
1.65282e+07,-2.6513e+33,-1.46541e+11,1.77846e+29,0,0,0,2.66058e+40
1.65363e+07,-2.6513e+33,-1.49067e+11,1.77846e+29,0,0,0,2.66058e+40
1.65443e+07,-2.6513e+33,-1.54155e+11,1.77846e+29,0,0,0,2.66058e+40
1.65524e+07,-2.6513e+33,-1.56681e+11,1.77846e+29,0,0,0,2.66058e+40
1.65604e+07,-2.6513e+33,-1.54087e+11,1.77846e+29,0,0,0,2.66058e+40
1.65685e+07,-2.6513e+33,-1.61735e+11,1.77846e+29,0,0,0,2.66058e+40
1.65765e+07,-2.6513e+33,-1.61702e+11,1.77846e+29,0,0,0,2.66058e+40
1.65846e+07,-2.6513e+33,-1.64229e+11,1.77846e+29,0,0,0,2.66058e+40
1.65927e+07,-2.6513e+33,-1.59075e+11,1.77846e+29,0,0,0,2.66058e+40
1.66007e+07,-2.6513e+33,-1.48799e+11,1.77846e+29,0,0,0,2.66058e+40
1.66088e+07,-2.6513e+33,-1.64131e+11,1.77846e+29,0,0,0,2.66058e+40
1.66168e+07,-2.6513e+33,-1.84584e+11,1.77846e+29,0,0,0,2.66058e+40
1.66249e+07,-2.6513e+33,-1.71748e+11,1.77846e+29,0,0,0,2.66058e+40
1.66329e+07,-2.6513e+33,-1.69154e+11,1.77846e+29,0,0,0,2.66058e+40
1.6641e+07,-2.6513e+33,-1.69122e+11,1.77846e+29,0,0,0,2.66058e+40
1.6649e+07,-2.6513e+33,-1.71651e+11,1.77846e+29,0,0,0,2.66058e+40
1.66571e+07,-2.6513e+33,-1.79301e+11,1.77846e+29,0,0,0,2.66058e+40
1.66651e+07,-2.6513e+33,-1.86951e+11,1.77846e+29,0,0,0,2.66058e+40
1.66732e+07,-2.6513e+33,-2.09965e+11,1.77846e+29,0,0,0,2.66058e+40
1.66813e+07,-2.6513e+33,-2.02251e+11,1.77846e+29,0,0,0,2.66058e+40
1.66893e+07,-2.6513e+33,-1.6893e+11,1.77846e+29,0,0,0,2.66058e+40
1.66974e+07,-2.6513e+33,-1.63777e+11,1.77846e+29,0,0,0,2.66058e+40
1.67054e+07,-2.6513e+33,-1.53503e+11,1.77846e+29,0,0,0,2.66058e+40
1.67135e+07,-2.6513e+33,-1.20182e+11,1.77846e+29,0,0,0,2.66058e+40
1.67215e+07,-2.6513e+33,-9.96651e+10,1.77846e+29,0,0,0,2.66058e+40
1.67296e+07,-2.6513e+33,-8.42694e+10,1.77846e+29,0,0,0,2.66058e+40
1.67376e+07,-2.6513e+33,-1.02163e+11,1.77846e+29,0,0,0,2.66058e+40
1.67457e+07,-2.6513e+33,-1.22617e+11,1.77846e+29,0,0,0,2.66058e+40
1.67537e+07,-2.6513e+33,-1.17464e+11,1.77846e+29,0,0,0,2.66058e+40
1.67618e+07,-2.6513e+33,-1.12312e+11,1.77846e+29,0,0,0,2.66058e+40
1.67699e+07,-2.6513e+33,-1.04598e+11,1.77846e+29,0,0,0,2.66058e+40
1.67779e+07,-2.6513e+33,-1.27613e+11,1.77846e+29,0,0,0,2.66058e+40
1.6786e+07,-2.6513e+33,-1.22461e+11,1.77846e+29,0,0,0,2.66058e+40
1.6794e+07,-2.6513e+33,-1.22429e+11,1.77846e+29,0,0,0,2.66058e+40
1.68021e+07,-2.6513e+33,-1.14716e+11,1.77846e+29,0,0,0,2.66058e+40
1.68101e+07,-2.6513e+33,-1.09563e+11,1.77846e+29,0,0,0,2.66058e+40
1.68182e+07,-2.6513e+33,-1.04411e+11,1.77846e+29,0,0,0,2.66058e+40
1.68262e+07,-2.6513e+33,-8.13332e+10,1.77846e+29,0,0,0,2.66058e+40
1.68343e+07,-2.6513e+33,-8.13019e+10,1.77846e+29,0,0,0,2.66058e+40
1.68423e+07,-2.6513e+33,-8.12707e+10,1.77846e+29,0,0,0,2.66058e+40
1.68504e+07,-2.6513e+33,-9.66036e+10,1.77846e+29,0,0,0,2.66058e+40
1.68585e+07,-2.6513e+33,-1.01694e+11,1.77846e+29,0,0,0,2.66058e+40
1.68665e+07,-2.6513e+33,-1.01662e+11,1.77846e+29,0,0,0,2.66058e+40
1.68746e+07,-2.6513e+33,-1.01631e+11,1.77846e+29,0,0,0,2.66058e+40
1.68826e+07,-2.6513e+33,-1.0416e+11,1.77846e+29,0,0,0,2.66058e+40
1.68907e+07,-2.6513e+33,-8.87646e+10,1.77846e+29,0,0,0,2.66058e+40
1.68987e+07,-2.6513e+33,-6.82475e+10,1.77846e+29,0,0,0,2.66058e+40
1.69068e+07,-2.6513e+33,-8.87016e+10,1.77846e+29,0,0,0,2.66058e+40
1.69148e+07,-2.6513e+33,-9.63521e+10,1.77846e+29,0,0,0,2.66058e+40
1.69229e+07,-2.6513e+33,-9.37597e+10,1.77846e+29,0,0,0,2.66058e+40
1.6931e+07,-2.6513e+33,-8.09245e+10,1.77846e+29,0,0,0,2.66058e+40
1.6939e+07,-2.6513e+33,-8.08927e+10,1.77846e+29,0,0,0,2.66058e+40
1.69471e+07,-2.6513e+33,-7.31787e+10,1.77846e+29,0,0,0,2.66058e+40
1.69551e+07,-2.6513e+33,-7.0586e+10,1.77846e+29,0,0,0,2.66058e+40
1.69632e+07,-2.6513e+33,-4.75076e+10,1.77846e+29,0,0,0,2.66058e+40
1.69712e+07,-2.6513e+33,-6.0279e+10,1.77846e+29,0,0,0,2.66058e+40
1.69793e+07,-2.6513e+33,-6.79288e+10,1.77846e+29,0,0,0,2.66058e+40
1.69873e+07,-2.6513e+33,-5.50929e+10,1.77846e+29,0,0,0,2.66058e+40
1.69954e+07,-2.6513e+33,-5.50603e+10,1.77846e+29,0,0,0,2.66058e+40
1.70034e+07,-2.6513e+33,-5.2467e+10,1.77846e+29,0,0,0,2.66058e+40
1.70115e+07,-2.6513e+33,-5.49948e+10,1.77846e+29,0,0,0,2.66058e+40
1.70196e+07,-2.6513e+33,-6.52047e+10,1.77846e+29,0,0,0,2.66058e+40
1.70276e+07,-2.6513e+33,-4.98073e+10,1.77846e+29,0,0,0,2.66058e+40
1.70357e+07,-2.6513e+33,-5.23346e+10,1.77846e+29,0,0,0,2.66058e+40
1.70437e+07,-2.6513e+33,-7.53474e+10,1.77846e+29,0,0,0,2.66058e+40
1.70518e+07,-2.6513e+33,-7.27529e+10,1.77846e+29,0,0,0,2.66058e+40
1.70598e+07,-2.6513e+33,-6.24761e+10,1.77846e+29,0,0,0,2.66058e+40
1.70679e+07,-2.6513e+33,-5.73205e+10,1.77846e+29,0,0,0,2.66058e+40
1.70759e+07,-2.6513e+33,-7.00895e+10,1.77846e+29,0,0,0,2.66058e+40
1.7084e+07,-2.6513e+33,-7.00547e+10,1.77846e+29,0,0,0,2.66058e+40
1.7092e+07,-2.6513e+33,-6.74589e+10,1.77846e+29,0,0,0,2.66058e+40
1.71001e+07,-2.6513e+33,-8.02269e+10,1.77846e+29,0,0,0,2.66058e+40
1.71082e+07,-2.6513e+33,-9.55553e+10,1.77846e+29,0,0,0,2.66058e+40
1.71162e+07,-2.6513e+33,-8.7837e+10,1.77846e+29,0,0,0,2.66058e+40
1.71243e+07,-2.6513e+33,-8.78003e+10,1.77846e+29,0,0,0,2.66058e+40
1.71323e+07,-2.6513e+33,-8.77632e+10,1.77846e+29,0,0,0,2.66058e+40
1.71404e+07,-2.6513e+33,-8.77255e+10,1.77846e+29,0,0,0,2.66058e+40
1.71484e+07,-2.6513e+33,-4.15946e+10,1.77846e+29,0,0,0,2.66058e+40
1.71565e+07,-2.6513e+33,-4.15557e+10,1.77846e+29,0,0,0,2.66058e+40
1.71645e+07,-2.6513e+33,-6.20018e+10,1.77846e+29,0,0,0,2.66058e+40
1.71726e+07,-2.6513e+33,-3.63544e+10,1.77846e+29,0,0,0,2.66058e+40
1.71806e+07,-2.6513e+33,-3.63131e+10,1.77846e+29,0,0,0,2.66058e+40
1.71887e+07,-2.6513e+33,-5.54247e+09,1.77846e+29,0,0,0,2.66058e+40
1.71968e+07,-2.6513e+33,-5.49914e+09,1.77846e+29,0,0,0,2.66058e+40
1.72048e+07,-2.6513e+33,-1.56974e+10,1.77846e+29,0,0,0,2.66058e+40
1.72129e+07,-2.6513e+33,-3.6137e+10,1.77846e+29,0,0,0,2.66058e+40
1.72209e+07,-2.6513e+33,-4.63321e+10,1.77846e+29,0,0,0,2.66058e+40
1.7229e+07,-2.6513e+33,-4.62826e+10,1.77846e+29,0,0,0,2.66058e+40
1.7237e+07,-2.6513e+33,-6.67163e+10,1.77846e+29,0,0,0,2.66058e+40
1.72451e+07,-2.6513e+33,-9.22689e+10,1.77846e+29,0,0,0,2.66058e+40
1.72531e+07,-2.6513e+33,-6.66041e+10,1.77846e+29,0,0,0,2.66058e+40
1.72612e+07,-2.6513e+33,-7.67853e+10,1.77846e+29,0,0,0,2.66058e+40
1.72692e+07,-2.6513e+33,-9.72043e+10,1.77846e+29,0,0,0,2.66058e+40
1.72773e+07,-2.6513e+33,-9.201e+10,1.77846e+29,0,0,0,2.66058e+40
1.72854e+07,-2.6513e+33,-1.17536e+11,1.77846e+29,0,0,0,2.66058e+40
1.72934e+07,-2.6513e+33,-1.02079e+11,1.77846e+29,0,0,0,2.66058e+40
1.73015e+07,-2.6513e+33,-8.66056e+10,1.77846e+29,0,0,0,2.66058e+40
1.73095e+07,-2.6513e+33,-7.11067e+10,1.77846e+29,0,0,0,2.66058e+40
1.73176e+07,-2.6513e+33,-7.60494e+10,1.77846e+29,0,0,0,2.66058e+40
1.73256e+07,-2.6513e+33,-8.60225e+10,1.77846e+29,0,0,0,2.66058e+40
1.73337e+07,-2.6513e+33,-8.54862e+10,1.77846e+29,0,0,0,2.66058e+40
1.73417e+07,-2.6513e+33,-9.02601e+10,1.77846e+29,0,0,0,2.66058e+40
1.73498e+07,-2.6513e+33,-7.91166e+10,1.77846e+29,0,0,0,2.66058e+40
1.73578e+07,-2.6513e+33,-6.85012e+10,1.77846e+29,0,0,0,2.66058e+40
1.73659e+07,-2.6513e+33,-7.34034e+10,1.77846e+29,0,0,0,2.66058e+40
1.7374e+07,-2.6513e+33,-8.8612e+10,1.77846e+29,0,0,0,2.66058e+40
1.7382e+07,-2.6513e+33,-8.3369e+10,1.77846e+29,0,0,0,2.66058e+40
1.73901e+07,-2.6513e+33,-5.25397e+10,1.77846e+29,0,0,0,2.66058e+40
1.73981e+07,-2.6513e+33,-6.26955e+10,1.77846e+29,0,0,0,2.66058e+40
1.74062e+07,-2.6513e+33,-4.21328e+10,1.77846e+29,0,0,0,2.66058e+40
1.74142e+07,-2.6513e+33,-2.66988e+10,1.77846e+29,0,0,0,2.66058e+40
1.74223e+07,-2.6513e+33,-2.66347e+10,1.77846e+29,0,0,0,2.66058e+40
1.74303e+07,-2.6513e+33,-3.68179e+10,1.77846e+29,0,0,0,2.66058e+40
1.74384e+07,-2.6513e+33,-1.62763e+10,1.77846e+29,0,0,0,2.66058e+40
1.74465e+07,-2.6513e+33,-5.98047e+09,1.77846e+29,0,0,0,2.66058e+40
1.74545e+07,-2.6513e+33,9.43426e+09,1.77846e+29,0,0,0,2.66058e+40
1.74626e+07,-2.6513e+33,9.48265e+09,1.77846e+29,0,0,0,2.66058e+40
1.74706e+07,-2.6513e+33,1.9772e+10,1.77846e+29,0,0,0,2.66058e+40
1.74787e+07,-2.6513e+33,3.00599e+10,1.77846e+29,0,0,0,2.66058e+40
1.74867e+07,-2.6513e+33,3.52249e+10,1.77846e+29,0,0,0,2.66058e+40
1.74948e+07,-2.6513e+33,5.06315e+10,1.77846e+29,0,0,0,2.66058e+40
1.75028e+07,-2.6513e+33,4.58025e+09,1.77846e+29,0,0,0,2.66058e+40
1.75109e+07,-2.6513e+33,-5.62215e+09,1.77846e+29,0,0,0,2.66058e+40
1.75189e+07,-2.6513e+33,-5.58261e+09,1.77846e+29,0,0,0,2.66058e+40
1.7527e+07,-2.6513e+33,-2.60294e+10,1.77846e+29,0,0,0,2.66058e+40
1.75351e+07,-2.6513e+33,-4.13556e+10,1.77846e+29,0,0,0,2.66058e+40
1.75431e+07,-2.6513e+33,-2.08325e+10,1.77846e+29,0,0,0,2.66058e+40
1.75512e+07,-2.6513e+33,-1.56742e+10,1.77846e+29,0,0,0,2.66058e+40
1.75592e+07,-2.6513e+33,-1.05165e+10,1.77846e+29,0,0,0,2.66058e+40
1.75673e+07,-2.6513e+33,1.51264e+10,1.77846e+29,0,0,0,2.66058e+40
1.75753e+07,-2.6513e+33,4.07688e+10,1.77846e+29,0,0,0,2.66058e+40
1.75834e+07,-2.6513e+33,8.1775e+10,1.77846e+29,0,0,0,2.66058e+40
1.75914e+07,-2.6513e+33,8.18097e+10,1.77846e+29,0,0,0,2.66058e+40
1.75995e+07,-2.6513e+33,4.59941e+10,1.77846e+29,0,0,0,2.66058e+40
1.76075e+07,-2.6513e+33,5.62709e+10,1.77846e+29,0,0,0,2.66058e+40
1.76156e+07,-2.6513e+33,5.63045e+10,1.77846e+29,0,0,0,2.66058e+40
1.76237e+07,-2.6513e+33,1.22916e+11,1.77846e+29,0,0,0,2.66058e+40
1.76317e+07,-2.6513e+33,1.17828e+11,1.77846e+29,0,0,0,2.66058e+40
1.76398e+07,-2.6513e+33,1.12739e+11,1.77846e+29,0,0,0,2.66058e+40
1.76478e+07,-2.6513e+33,5.64364e+10,1.77846e+29,0,0,0,2.66058e+40
1.76559e+07,-2.6513e+33,6.15902e+10,1.77846e+29,0,0,0,2.66058e+40
1.76639e+07,-2.6513e+33,2.06511e+10,1.77846e+29,0,0,0,2.66058e+40
1.7672e+07,-2.6513e+33,5.31889e+09,1.77846e+29,0,0,0,2.66058e+40
1.768e+07,-2.6513e+33,-2.02563e+10,1.77846e+29,0,0,0,2.66058e+40
1.76881e+07,-2.6513e+33,2.60953e+08,1.77846e+29,0,0,0,2.66058e+40
1.76961e+07,-2.6513e+33,-4.82896e+09,1.77846e+29,0,0,0,2.66058e+40
1.77042e+07,-2.6513e+33,5.44519e+09,1.77846e+29,0,0,0,2.66058e+40
1.77123e+07,-2.6513e+33,5.47639e+09,1.77846e+29,0,0,0,2.66058e+40
1.77203e+07,-2.6513e+33,-4.57066e+10,1.77846e+29,0,0,0,2.66058e+40
1.77284e+07,-2.6513e+33,-6.61613e+10,1.77846e+29,0,0,0,2.66058e+40
1.77364e+07,-2.6513e+33,-4.56448e+10,1.77846e+29,0,0,0,2.66058e+40
1.77445e+07,-2.6513e+33,-4.56141e+10,1.77846e+29,0,0,0,2.66058e+40
1.77525e+07,-2.6513e+33,-7.11905e+10,1.77846e+29,0,0,0,2.66058e+40
1.77606e+07,-2.6513e+33,-3.53101e+10,1.77846e+29,0,0,0,2.66058e+40
1.77686e+07,-2.6513e+33,-4.55225e+10,1.77846e+29,0,0,0,2.66058e+40
1.77767e+07,-2.6513e+33,-9.64233e+09,1.77846e+29,0,0,0,2.66058e+40
1.77847e+07,-2.6513e+33,-1.47335e+10,1.77846e+29,0,0,0,2.66058e+40
1.77928e+07,-2.6513e+33,-4.46046e+09,1.77846e+29,0,0,0,2.66058e+40
1.78009e+07,-2.6513e+33,6.9108e+08,1.77846e+29,0,0,0,2.66058e+40
1.78089e+07,-2.6513e+33,-4.40025e+09,1.77846e+29,0,0,0,2.66058e+40
1.7817e+07,-2.6513e+33,-3.50987e+10,1.77846e+29,0,0,0,2.66058e+40
1.7825e+07,-2.6513e+33,-6.06757e+10,1.77846e+29,0,0,0,2.66058e+40
1.78331e+07,-2.6513e+33,-7.601e+10,1.77846e+29,0,0,0,2.66058e+40
1.78411e+07,-2.6513e+33,-8.11016e+10,1.77846e+29,0,0,0,2.66058e+40
1.78492e+07,-2.6513e+33,-9.13145e+10,1.77846e+29,0,0,0,2.66058e+40
1.78572e+07,-2.6513e+33,-6.05563e+10,1.77846e+29,0,0,0,2.66058e+40
1.78653e+07,-2.6513e+33,-4.51623e+10,1.77846e+29,0,0,0,2.66058e+40
1.78733e+07,-2.6513e+33,-1.44042e+10,1.77846e+29,0,0,0,2.66058e+40
1.78814e+07,-2.6513e+33,-2.46173e+10,1.77846e+29,0,0,0,2.66058e+40
1.78895e+07,-2.6513e+33,-3.48304e+10,1.77846e+29,0,0,0,2.66058e+40
1.78975e+07,-2.6513e+33,-3.99221e+10,1.77846e+29,0,0,0,2.66058e+40
1.79056e+07,-2.6513e+33,-5.52566e+10,1.77846e+29,0,0,0,2.66058e+40
1.79136e+07,-2.6513e+33,-4.49841e+10,1.77846e+29,0,0,0,2.66058e+40
1.79217e+07,-2.6513e+33,-1.42261e+10,1.77846e+29,0,0,0,2.66058e+40
1.79297e+07,-2.6513e+33,1.16784e+09,1.77846e+29,0,0,0,2.66058e+40
1.79378e+07,-2.6513e+33,-2.95309e+10,1.77846e+29,0,0,0,2.66058e+40
1.79458e+07,-2.6513e+33,-4.99868e+10,1.77846e+29,0,0,0,2.66058e+40
1.79539e+07,-2.6513e+33,-2.43501e+10,1.77846e+29,0,0,0,2.66058e+40
1.7962e+07,-2.6513e+33,-2.43203e+10,1.77846e+29,0,0,0,2.66058e+40
1.797e+07,-2.6513e+33,-3.96548e+10,1.77846e+29,0,0,0,2.66058e+40
1.79781e+07,-2.6513e+33,-3.45036e+10,1.77846e+29,0,0,0,2.66058e+40
1.79861e+07,-2.6513e+33,-2.93523e+10,1.77846e+29,0,0,0,2.66058e+40
1.79942e+07,-2.6513e+33,-1.39582e+10,1.77846e+29,0,0,0,2.66058e+40
1.80022e+07,-2.6513e+33,-1.90497e+10,1.77846e+29,0,0,0,2.66058e+40
1.80103e+07,-2.6513e+33,3.21943e+10,1.77846e+29,0,0,0,2.66058e+40
1.80183e+07,-2.6513e+33,5.78314e+10,1.77846e+29,0,0,0,2.66058e+40
1.80264e+07,-2.6513e+33,8.34685e+10,1.77846e+29,0,0,0,2.66058e+40
1.80344e+07,-2.6513e+33,1.44956e+11,1.77846e+29,0,0,0,2.66058e+40
1.80425e+07,-2.6513e+33,1.85957e+11,1.77846e+29,0,0,0,2.66058e+40
1.80506e+07,-2.6513e+33,2.06473e+11,1.77846e+29,0,0,0,2.66058e+40
1.80586e+07,-2.6513e+33,2.42353e+11,1.77846e+29,0,0,0,2.66058e+40
1.80667e+07,-2.6513e+33,1.86048e+11,1.77846e+29,0,0,0,2.66058e+40
1.80747e+07,-2.6513e+33,2.37293e+11,1.77846e+29,0,0,0,2.66058e+40
1.80828e+07,-2.6513e+33,2.57809e+11,1.77846e+29,0,0,0,2.66058e+40
1.80908e+07,-2.6513e+33,2.42476e+11,1.77846e+29,0,0,0,2.66058e+40
1.80989e+07,-2.6513e+33,2.22021e+11,1.77846e+29,0,0,0,2.66058e+40
1.81069e+07,-2.6513e+33,2.22053e+11,1.77846e+29,0,0,0,2.66058e+40
1.8115e+07,-2.6513e+33,2.37448e+11,1.77846e+29,0,0,0,2.66058e+40
1.8123e+07,-2.6513e+33,2.27237e+11,1.77846e+29,0,0,0,2.66058e+40
1.81311e+07,-2.6513e+33,2.52876e+11,1.77846e+29,0,0,0,2.66058e+40
1.81392e+07,-2.6513e+33,2.68272e+11,1.77846e+29,0,0,0,2.66058e+40
1.81472e+07,-2.6513e+33,2.83668e+11,1.77846e+29,0,0,0,2.66058e+40
1.81553e+07,-2.6513e+33,3.04186e+11,1.77846e+29,0,0,0,2.66058e+40
1.81633e+07,-2.6513e+33,3.19583e+11,1.77846e+29,0,0,0,2.66058e+40
1.81714e+07,-2.6513e+33,3.50344e+11,1.77846e+29,0,0,0,2.66058e+40
1.81794e+07,-2.6513e+33,3.75985e+11,1.77846e+29,0,0,0,2.66058e+40
1.81875e+07,-2.6513e+33,3.65775e+11,1.77846e+29,0,0,0,2.66058e+40
1.81955e+07,-2.6513e+33,3.91416e+11,1.77846e+29,0,0,0,2.66058e+40
1.82036e+07,-2.6513e+33,4.273e+11,1.77846e+29,0,0,0,2.66058e+40
1.82116e+07,-2.6513e+33,4.17092e+11,1.77846e+29,0,0,0,2.66058e+40
1.82197e+07,-2.6513e+33,4.2737e+11,1.77846e+29,0,0,0,2.66058e+40
1.82278e+07,-2.6513e+33,4.32527e+11,1.77846e+29,0,0,0,2.66058e+40
1.82358e+07,-2.6513e+33,4.01835e+11,1.77846e+29,0,0,0,2.66058e+40
1.82439e+07,-2.6513e+33,3.71144e+11,1.77846e+29,0,0,0,2.66058e+40
1.82519e+07,-2.6513e+33,3.86545e+11,1.77846e+29,0,0,0,2.66058e+40
1.826e+07,-2.6513e+33,4.12191e+11,1.77846e+29,0,0,0,2.66058e+40
1.8268e+07,-2.6513e+33,4.42958e+11,1.77846e+29,0,0,0,2.66058e+40
1.82761e+07,-2.6513e+33,4.4812e+11,1.77846e+29,0,0,0,2.66058e+40
1.82841e+07,-2.6513e+33,3.91825e+11,1.77846e+29,0,0,0,2.66058e+40
1.82922e+07,-2.6513e+33,3.76503e+11,1.77846e+29,0,0,0,2.66058e+40
1.83002e+07,-2.6513e+33,3.91911e+11,1.77846e+29,0,0,0,2.66058e+40
1.83083e+07,-2.6513e+33,3.81714e+11,1.77846e+29,0,0,0,2.66058e+40
1.83164e+07,-2.6513e+33,3.66397e+11,1.77846e+29,0,0,0,2.66058e+40
1.83244e+07,-2.6513e+33,3.35718e+11,1.77846e+29,0,0,0,2.66058e+40
1.83325e+07,-2.6513e+33,2.9992e+11,1.77846e+29,0,0,0,2.66058e+40
1.83405e+07,-2.6513e+33,2.89732e+11,1.77846e+29,0,0,0,2.66058e+40
1.83486e+07,-2.6513e+33,3.05155e+11,1.77846e+29,0,0,0,2.66058e+40
1.83566e+07,-2.6513e+33,3.00097e+11,1.77846e+29,0,0,0,2.66058e+40
1.83647e+07,-2.6513e+33,2.74559e+11,1.77846e+29,0,0,0,2.66058e+40
1.83727e+07,-2.6513e+33,3.00243e+11,1.77846e+29,0,0,0,2.66058e+40
1.83808e+07,-2.6513e+33,2.90088e+11,1.77846e+29,0,0,0,2.66058e+40
1.83888e+07,-2.6513e+33,3.00433e+11,1.77846e+29,0,0,0,2.66058e+40
1.83969e+07,-2.6513e+33,2.80072e+11,1.77846e+29,0,0,0,2.66058e+40
1.8405e+07,-2.6513e+33,2.80235e+11,1.77846e+29,0,0,0,2.66058e+40
1.8413e+07,-2.6513e+33,2.85593e+11,1.77846e+29,0,0,0,2.66058e+40
1.84211e+07,-2.6513e+33,3.11621e+11,1.77846e+29,0,0,0,2.66058e+40
1.84291e+07,-2.6513e+33,2.99502e+11,1.77846e+29,0,0,0,2.66058e+40
1.84372e+07,-2.6513e+33,2.7195e+11,1.77846e+29,0,0,0,2.66058e+40
1.84452e+07,-2.6513e+33,2.87745e+11,1.77846e+29,0,0,0,2.66058e+40
1.84533e+07,-2.6513e+33,2.62378e+11,1.77846e+29,0,0,0,2.66058e+40
1.84613e+07,-2.6513e+33,3.03514e+11,1.77846e+29,0,0,0,2.66058e+40
1.84694e+07,-2.6513e+33,3.0364e+11,1.77846e+29,0,0,0,2.66058e+40
1.84775e+07,-2.6513e+33,3.24229e+11,1.77846e+29,0,0,0,2.66058e+40
1.84855e+07,-2.6513e+33,3.29438e+11,1.77846e+29,0,0,0,2.66058e+40
1.84936e+07,-2.6513e+33,3.19273e+11,1.77846e+29,0,0,0,2.66058e+40
1.85016e+07,-2.6513e+33,3.19342e+11,1.77846e+29,0,0,0,2.66058e+40
1.85097e+07,-2.6513e+33,3.39891e+11,1.77846e+29,0,0,0,2.66058e+40
1.85177e+07,-2.6513e+33,3.14343e+11,1.77846e+29,0,0,0,2.66058e+40
1.85258e+07,-2.6513e+33,3.2464e+11,1.77846e+29,0,0,0,2.66058e+40
1.85338e+07,-2.6513e+33,3.60542e+11,1.77846e+29,0,0,0,2.66058e+40
1.85419e+07,-2.6513e+33,3.70833e+11,1.77846e+29,0,0,0,2.66058e+40
1.85499e+07,-2.6513e+33,4.11851e+11,1.77846e+29,0,0,0,2.66058e+40
1.8558e+07,-2.6513e+33,4.01653e+11,1.77846e+29,0,0,0,2.66058e+40
1.85661e+07,-2.6513e+33,3.91454e+11,1.77846e+29,0,0,0,2.66058e+40
1.85741e+07,-2.6513e+33,4.27346e+11,1.77846e+29,0,0,0,2.66058e+40
1.85822e+07,-2.6513e+33,4.58115e+11,1.77846e+29,0,0,0,2.66058e+40
1.85902e+07,-2.6513e+33,4.37668e+11,1.77846e+29,0,0,0,2.66058e+40
1.85983e+07,-2.6513e+33,5.09406e+11,1.77846e+29,0,0,0,2.66058e+40
1.86063e+07,-2.6513e+33,5.50415e+11,1.77846e+29,0,0,0,2.66058e+40
1.86144e+07,-2.6513e+33,5.50452e+11,1.77846e+29,0,0,0,2.66058e+40
1.86224e+07,-2.6513e+33,5.40245e+11,1.77846e+29,0,0,0,2.66058e+40
1.86305e+07,-2.6513e+33,5.60766e+11,1.77846e+29,0,0,0,2.66058e+40
1.86385e+07,-2.6513e+33,5.1983e+11,1.77846e+29,0,0,0,2.66058e+40
1.86466e+07,-2.6513e+33,5.81321e+11,1.77846e+29,0,0,0,2.66058e+40
1.86547e+07,-2.6513e+33,6.12083e+11,1.77846e+29,0,0,0,2.66058e+40
1.86627e+07,-2.6513e+33,6.53088e+11,1.77846e+29,0,0,0,2.66058e+40
1.86708e+07,-2.6513e+33,6.5312e+11,1.77846e+29,0,0,0,2.66058e+40
1.86788e+07,-2.6513e+33,6.94124e+11,1.77846e+29,0,0,0,2.66058e+40
1.86869e+07,-2.6513e+33,6.63428e+11,1.77846e+29,0,0,0,2.66058e+40
1.86949e+07,-2.6513e+33,6.12245e+11,1.77846e+29,0,0,0,2.66058e+40
1.8703e+07,-2.6513e+33,6.43005e+11,1.77846e+29,0,0,0,2.66058e+40
1.8711e+07,-2.6513e+33,6.73765e+11,1.77846e+29,0,0,0,2.66058e+40
1.87191e+07,-2.6513e+33,7.14767e+11,1.77846e+29,0,0,0,2.66058e+40
1.87271e+07,-2.6513e+33,7.35283e+11,1.77846e+29,0,0,0,2.66058e+40
1.87352e+07,-2.6513e+33,6.84099e+11,1.77846e+29,0,0,0,2.66058e+40
1.87433e+07,-2.6513e+33,6.8413e+11,1.77846e+29,0,0,0,2.66058e+40
1.87513e+07,-2.6513e+33,6.84159e+11,1.77846e+29,0,0,0,2.66058e+40
1.87594e+07,-2.6513e+33,7.14918e+11,1.77846e+29,0,0,0,2.66058e+40
1.87674e+07,-2.6513e+33,7.55918e+11,1.77846e+29,0,0,0,2.66058e+40
1.87755e+07,-2.6513e+33,6.94491e+11,1.77846e+29,0,0,0,2.66058e+40
1.87835e+07,-2.6513e+33,7.25248e+11,1.77846e+29,0,0,0,2.66058e+40
1.87916e+07,-2.6513e+33,7.3552e+11,1.77846e+29,0,0,0,2.66058e+40
1.87996e+07,-2.6513e+33,6.53607e+11,1.77846e+29,0,0,0,2.66058e+40
1.88077e+07,-2.6513e+33,6.63878e+11,1.77846e+29,0,0,0,2.66058e+40
1.88157e+07,-2.6513e+33,6.43421e+11,1.77846e+29,0,0,0,2.66058e+40
1.88238e+07,-2.6513e+33,6.43449e+11,1.77846e+29,0,0,0,2.66058e+40
1.88319e+07,-2.6513e+33,6.43478e+11,1.77846e+29,0,0,0,2.66058e+40
1.88399e+07,-2.6513e+33,6.33263e+11,1.77846e+29,0,0,0,2.66058e+40
1.8848e+07,-2.6513e+33,6.6402e+11,1.77846e+29,0,0,0,2.66058e+40
1.8856e+07,-2.6513e+33,6.23077e+11,1.77846e+29,0,0,0,2.66058e+40
1.88641e+07,-2.6513e+33,6.74319e+11,1.77846e+29,0,0,0,2.66058e+40
1.88721e+07,-2.6513e+33,7.2556e+11,1.77846e+29,0,0,0,2.66058e+40
