t,x1,y1,z1
1.61738e+06,-4.32439e+08,-6.02924e+07,0
1.61819e+06,-4.32236e+08,-6.04709e+07,0
1.61899e+06,-4.32031e+08,-6.06492e+07,0
1.6198e+06,-4.31826e+08,-6.08273e+07,0
1.6206e+06,-4.31618e+08,-6.10052e+07,0
1.62141e+06,-4.3141e+08,-6.11829e+07,0
1.62221e+06,-4.312e+08,-6.13604e+07,0
1.62302e+06,-4.30989e+08,-6.15377e+07,0
1.62383e+06,-4.30776e+08,-6.17148e+07,0
1.62463e+06,-4.30562e+08,-6.18917e+07,0
1.62544e+06,-4.30347e+08,-6.20684e+07,0
1.62624e+06,-4.3013e+08,-6.22449e+07,0
1.62705e+06,-4.29912e+08,-6.24212e+07,0
1.62785e+06,-4.29692e+08,-6.25973e+07,0
1.62866e+06,-4.29471e+08,-6.27732e+07,0
1.62946e+06,-4.29249e+08,-6.29488e+07,0
1.63027e+06,-4.29025e+08,-6.31243e+07,0
1.63107e+06,-4.288e+08,-6.32996e+07,0
1.63188e+06,-4.28574e+08,-6.34746e+07,0
1.63269e+06,-4.28346e+08,-6.36494e+07,0
1.63349e+06,-4.28117e+08,-6.38241e+07,0
1.6343e+06,-4.27886e+08,-6.39985e+07,0
1.6351e+06,-4.27654e+08,-6.41727e+07,0
1.63591e+06,-4.27421e+08,-6.43466e+07,0
1.63671e+06,-4.27186e+08,-6.45204e+07,0
1.63752e+06,-4.2695e+08,-6.46939e+07,0
1.63832e+06,-4.26713e+08,-6.48673e+07,0
1.63913e+06,-4.26474e+08,-6.50404e+07,0
1.63993e+06,-4.26234e+08,-6.52133e+07,0
1.64074e+06,-4.25992e+08,-6.53859e+07,0
1.64155e+06,-4.25749e+08,-6.55584e+07,0
1.64235e+06,-4.25504e+08,-6.57306e+07,0
1.64316e+06,-4.25259e+08,-6.59026e+07,0
1.64396e+06,-4.25011e+08,-6.60744e+07,0
1.64477e+06,-4.24763e+08,-6.6246e+07,0
1.64557e+06,-4.24513e+08,-6.64173e+07,0
1.64638e+06,-4.24261e+08,-6.65884e+07,0
1.64718e+06,-4.24008e+08,-6.67593e+07,0
1.64799e+06,-4.23754e+08,-6.69299e+07,0
1.6488e+06,-4.23498e+08,-6.71004e+07,0
1.6496e+06,-4.23241e+08,-6.72706e+07,0
1.65041e+06,-4.22983e+08,-6.74405e+07,0
1.65121e+06,-4.22723e+08,-6.76102e+07,0
1.65202e+06,-4.22462e+08,-6.77797e+07,0
1.65282e+06,-4.22199e+08,-6.7949e+07,0
1.65363e+06,-4.21935e+08,-6.8118e+07,0
1.65443e+06,-4.21669e+08,-6.82868e+07,0
1.65524e+06,-4.21402e+08,-6.84554e+07,0
1.65604e+06,-4.21134e+08,-6.86237e+07,0
1.65685e+06,-4.20864e+08,-6.87917e+07,0
1.65766e+06,-4.20593e+08,-6.89596e+07,0
1.65846e+06,-4.2032e+08,-6.91272e+07,0
1.65927e+06,-4.20046e+08,-6.92945e+07,0
1.66007e+06,-4.19771e+08,-6.94616e+07,0
1.66088e+06,-4.19494e+08,-6.96285e+07,0
1.66168e+06,-4.19215e+08,-6.97951e+07,0
1.66249e+06,-4.18936e+08,-6.99615e+07,0
1.66329e+06,-4.18654e+08,-7.01276e+07,0
1.6641e+06,-4.18372e+08,-7.02935e+07,0
1.6649e+06,-4.18088e+08,-7.04591e+07,0
1.66571e+06,-4.17802e+08,-7.06245e+07,0
1.66652e+06,-4.17515e+08,-7.07896e+07,0
1.66732e+06,-4.17227e+08,-7.09545e+07,0
1.66813e+06,-4.16937e+08,-7.11191e+07,0
1.66893e+06,-4.16646e+08,-7.12835e+07,0
1.66974e+06,-4.16353e+08,-7.14476e+07,0
1.67054e+06,-4.16059e+08,-7.16115e+07,0
1.67135e+06,-4.15763e+08,-7.17751e+07,0
1.67215e+06,-4.15466e+08,-7.19384e+07,0
1.67296e+06,-4.15168e+08,-7.21015e+07,0
1.67376e+06,-4.14868e+08,-7.22643e+07,0
1.67457e+06,-4.14567e+08,-7.24269e+07,0
1.67538e+06,-4.14264e+08,-7.25892e+07,0
1.67618e+06,-4.13959e+08,-7.27512e+07,0
1.67699e+06,-4.13654e+08,-7.2913e+07,0
1.67779e+06,-4.13346e+08,-7.30745e+07,0
1.6786e+06,-4.13038e+08,-7.32357e+07,0
1.6794e+06,-4.12728e+08,-7.33967e+07,0
1.68021e+06,-4.12416e+08,-7.35574e+07,0
1.68101e+06,-4.12103e+08,-7.37178e+07,0
1.68182e+06,-4.11788e+08,-7.3878e+07,0
1.68262e+06,-4.11472e+08,-7.40379e+07,0
1.68343e+06,-4.11155e+08,-7.41975e+07,0
1.68424e+06,-4.10836e+08,-7.43568e+07,0
1.68504e+06,-4.10516e+08,-7.45159e+07,0
1.68585e+06,-4.10194e+08,-7.46746e+07,0
1.68665e+06,-4.0987e+08,-7.48332e+07,0
1.68746e+06,-4.09545e+08,-7.49914e+07,0
1.68826e+06,-4.09219e+08,-7.51493e+07,0
1.68907e+06,-4.08891e+08,-7.5307e+07,0
1.68987e+06,-4.08562e+08,-7.54644e+07,0
1.69068e+06,-4.08231e+08,-7.56215e+07,0
1.69148e+06,-4.07899e+08,-7.57783e+07,0
1.69229e+06,-4.07565e+08,-7.59348e+07,0
1.6931e+06,-4.0723e+08,-7.6091e+07,0
1.6939e+06,-4.06893e+08,-7.6247e+07,0
1.69471e+06,-4.06555e+08,-7.64026e+07,0
1.69551e+06,-4.06215e+08,-7.6558e+07,0
1.69632e+06,-4.05874e+08,-7.67131e+07,0
1.69712e+06,-4.05531e+08,-7.68679e+07,0
1.69793e+06,-4.05187e+08,-7.70223e+07,0
1.69873e+06,-4.04841e+08,-7.71765e+07,0
1.69954e+06,-4.04494e+08,-7.73304e+07,0
1.70035e+06,-4.04145e+08,-7.7484e+07,0
1.70115e+06,-4.03795e+08,-7.76373e+07,0
1.70196e+06,-4.03443e+08,-7.77903e+07,0
1.70276e+06,-4.03089e+08,-7.7943e+07,0
1.70357e+06,-4.02735e+08,-7.80954e+07,0
1.70437e+06,-4.02378e+08,-7.82475e+07,0
1.70518e+06,-4.0202e+08,-7.83992e+07,0
1.70598e+06,-4.01661e+08,-7.85507e+07,0
1.70679e+06,-4.013e+08,-7.87019e+07,0
1.70759e+06,-4.00937e+08,-7.88527e+07,0
1.7084e+06,-4.00573e+08,-7.90032e+07,0
1.70921e+06,-4.00208e+08,-7.91535e+07,0
1.71001e+06,-3.99841e+08,-7.93034e+07,0
1.71082e+06,-3.99472e+08,-7.9453e+07,0
1.71162e+06,-3.99102e+08,-7.96022e+07,0
1.71243e+06,-3.9873e+08,-7.97512e+07,0
1.71323e+06,-3.98357e+08,-7.98998e+07,0
1.71404e+06,-3.97982e+08,-8.00482e+07,0
1.71484e+06,-3.97606e+08,-8.01962e+07,0
1.71565e+06,-3.97228e+08,-8.03438e+07,0
1.71645e+06,-3.96848e+08,-8.04912e+07,0
1.71726e+06,-3.96467e+08,-8.06382e+07,0
1.71807e+06,-3.96085e+08,-8.07849e+07,0
1.71887e+06,-3.957e+08,-8.09313e+07,0
1.71968e+06,-3.95315e+08,-8.10773e+07,0
1.72048e+06,-3.94927e+08,-8.1223e+07,0
1.72129e+06,-3.94539e+08,-8.13684e+07,0
1.72209e+06,-3.94148e+08,-8.15134e+07,0
1.7229e+06,-3.93756e+08,-8.16581e+07,0
1.7237e+06,-3.93362e+08,-8.18024e+07,0
1.72451e+06,-3.92967e+08,-8.19465e+07,0
1.72531e+06,-3.92571e+08,-8.20901e+07,0
1.72612e+06,-3.92172e+08,-8.22335e+07,0
1.72693e+06,-3.91772e+08,-8.23765e+07,0
1.72773e+06,-3.91371e+08,-8.25191e+07,0
1.72854e+06,-3.90968e+08,-8.26614e+07,0
1.72934e+06,-3.90563e+08,-8.28034e+07,0
1.73015e+06,-3.90157e+08,-8.2945e+07,0
1.73095e+06,-3.89749e+08,-8.30862e+07,0
1.73176e+06,-3.89339e+08,-8.32271e+07,0
1.73256e+06,-3.88928e+08,-8.33677e+07,0
1.73337e+06,-3.88515e+08,-8.35079e+07,0
1.73417e+06,-3.88101e+08,-8.36477e+07,0
1.73498e+06,-3.87685e+08,-8.37872e+07,0
1.73579e+06,-3.87267e+08,-8.39263e+07,0
1.73659e+06,-3.86848e+08,-8.40651e+07,0
1.7374e+06,-3.86427e+08,-8.42034e+07,0
